time,static_pressure,total_pressure,position_z
726.183,97176.5,97183.30252506056,353.721
726.356,97183.2,97190.00299407227,353.148
726.528,97189.9,97196.70346308399,352.577
726.699,97196.6,97203.40393209574,352.006
726.87,97203.2,97210.00439410728,351.437
727.041,97209.90000000001,97216.70486311901,350.867
727.211,97216.6,97223.40533213073,350.3
727.384,97223.29999999999,97230.10580114245,349.728
727.555,97230.0,97236.80627015418,349.158
727.725,97236.6,97243.40673216573,348.592
727.899,97243.3,97250.10720117745,348.018
728.069,97250.0,97256.80767018918,347.45
728.241,97256.7,97263.5081392009,346.879
728.412,97263.3,97270.10860121246,346.312
728.584,97270.0,97276.80907022418,345.741
728.755,97276.70000000001,97283.50953923592,345.17
728.926,97283.4,97290.21000824762,344.601
729.097,97290.09999999999,97296.91047725934,344.031
729.267,97296.7,97303.5109392709,343.463
729.439,97303.4,97310.21140828263,342.893
729.61,97310.1,97316.91187729436,342.324
729.78,97316.8,97323.61234630608,341.754
729.951,97323.5,97330.31281531781,341.185
730.122,97330.1,97336.91327732935,340.617
730.294,97336.8,97343.61374634109,340.05
730.466,97343.5,97350.3142153528,339.478
730.637,97350.2,97357.01468436452,338.908
730.808,97356.8,97363.61514637608,338.34
730.98,97363.5,97370.31561538781,337.771
731.151,97370.2,97377.01608439953,337.204
731.323,97376.9,97383.71655341124,336.633
731.495,97383.5,97390.3170154228,336.065
731.667,97390.20000000001,97397.01748443455,335.493
731.837,97396.90000000001,97403.71795344626,334.925
732.008,97403.59999999999,97410.41842245797,334.356
732.179,97410.2,97417.01888446952,333.787
732.349,97416.9,97423.71935348125,333.218
732.52,97423.6,97430.41982249299,332.649
732.69,97430.2,97437.02028450453,332.081
732.861,97436.90000000001,97443.72075351626,331.512
733.032,97443.6,97450.42122252799,330.943
733.202,97450.3,97457.12169153971,330.374
733.373,97456.9,97463.72215355125,329.806
733.543,97463.59999999999,97470.42262256297,329.24
733.716,97470.3,97477.12309157471,328.668
733.886,97476.9,97483.72355358626,328.103
734.058,97483.6,97490.42402259799,327.533
734.23,97490.3,97497.1244916097,326.963
734.4,97496.90000000001,97503.72495362126,326.397
734.572,97503.59999999999,97510.42542263298,325.826
734.742,97510.29999999999,97517.1258916447,325.258
734.913,97516.9,97523.72635365625,324.691
735.085,97523.6,97530.42682266799,324.121
735.255,97530.2,97537.02728467953,323.556
735.428,97536.8,97543.62774669108,322.992
735.603,97543.6,97550.42822270299,322.416
735.773,97550.2,97557.02868471453,321.85
735.944,97556.8,97563.62914672609,321.289
736.121,97563.59999999999,97570.42962273798,320.715
736.293,97570.3,97577.13009174971,320.143
736.463,97576.9,97585.16501344209,319.576
736.634,97583.5,97590.33101577281,319.018
736.812,97590.20000000001,97597.03148478454,318.441
736.984,97596.90000000001,97603.73195379626,317.873
737.156,97603.5,97610.3324158078,317.305
737.328,97610.2,97617.03288481953,316.735
737.498,97616.9,97623.73335383125,316.169
737.67,97623.5,97630.33381584281,315.602
737.842,97630.2,97637.03428485453,315.033
738.013,97636.90000000001,97643.73475386627,314.463
738.184,97643.5,97650.33521587781,313.896
738.354,97650.2,97657.03568488953,313.328
738.525,97656.8,97663.63614690109,312.761
738.696,97663.5,97670.3366159128,312.193
738.866,97670.1,97676.93707792436,311.627
739.037,97676.8,97683.6375469361,311.059
739.209,97683.4,97690.23800894764,310.493
739.381,97690.09999999999,97696.93847795935,309.923
739.552,97696.8,97703.63894697108,309.355
739.722,97703.4,97710.23940898263,308.788
739.893,97710.0,97716.83987099418,308.229
740.069,97716.7,97723.54034000591,307.653
740.24,97723.40000000001,97730.24080901765,307.086
740.411,97730.0,97736.84127102919,306.522
740.584,97736.7,97743.5417400409,305.95
740.754,97743.4,97750.24220905264,305.383
740.925,97750.0,97756.84267106418,304.816
741.095,97756.7,97763.54314007591,304.248
741.266,97763.3,97770.14360208747,303.682
741.437,97770.0,97776.84407109919,303.114
741.607,97776.59999999999,97783.44453311073,302.55
741.78,97783.3,97790.14500212246,301.98
741.95,97789.9,97796.745464134,301.413
742.121,97796.6,97803.44593314575,300.846
742.291,97803.2,97810.04639515729,300.279
742.462,97809.90000000001,97816.74686416902,299.713
742.633,97816.5,97823.34732618056,299.145
742.804,97823.2,97830.04779519228,298.579
742.975,97829.8,97836.64825720384,298.011
743.145,97836.40000000001,97843.2487192154,297.447
743.317,97843.1,97849.94918822712,296.877
743.487,97849.8,97856.64965723884,296.312
743.658,97856.4,97863.25011925038,295.743
743.828,97863.09999999999,97869.9505882621,295.177
743.999,97869.7,97876.55105027366,294.61
744.169,97876.3,97883.15151228521,294.046
744.34,97883.0,97889.85198129695,293.477
744.511,97889.59999999999,97896.45244330847,292.911
744.681,97896.3,97903.15291232022,292.344
744.852,97902.9,97909.75337433176,291.779
745.023,97909.6,97916.4538433435,291.212
745.194,97916.2,97923.05430535504,290.644
745.364,97922.90000000001,97929.75477436677,290.078
745.535,97929.5,97936.35523637831,289.512
745.705,97936.1,97942.95569838987,288.949
745.878,97942.8,97949.6561674016,288.38
746.049,97949.40000000001,97956.25662941315,287.816
746.221,97956.1,97962.95709842487,287.248
746.393,97962.7,97969.55756043641,286.679
746.563,97969.4,97976.25802944813,286.114
746.733,97976.0,97982.85849145969,285.547
746.903,97982.6,97989.45895347124,284.981
747.074,97989.3,97996.15942248298,284.415
747.244,97995.9,98002.75988449452,283.855
747.418,98002.59999999999,98009.46035350623,283.283
747.588,98009.2,98016.06081551779,282.717
747.759,98015.8,98022.66127752935,282.15
747.929,98022.5,98029.36174654106,281.585
748.1,98029.1,98035.96220855262,281.019
748.27,98035.79999999999,98042.66267756432,280.453
748.44,98042.4,98049.26313957588,279.887
748.611,98049.0,98055.86360158744,279.321
748.781,98055.7,98062.56407059917,278.755
748.951,98062.3,98069.16453261072,278.19
749.121,98068.9,98075.76499462227,277.625
749.292,98075.59999999999,98082.46546363398,277.058
749.463,98082.2,98089.06592564554,276.493
749.633,98088.8,98095.6663876571,275.927
749.804,98095.5,98102.36685666881,275.361
749.974,98102.09999999999,98108.96731868036,274.797
750.145,98108.7,98115.56778069191,274.229
750.315,98115.4,98122.26824970364,273.664
750.485,98122.0,98128.8687117152,273.098
750.655,98128.59999999999,98135.46917372673,272.535
750.826,98135.29999999999,98142.16964273846,271.969
750.997,98141.9,98148.77010475002,271.404
751.168,98148.5,98155.37056676157,270.836
751.338,98155.2,98162.07103577329,270.271
751.508,98161.8,98168.67149778485,269.708
751.679,98168.4,98175.27195979639,269.14
751.849,98175.09999999999,98181.9724288081,268.575
752.019,98181.6,98188.4728838195,268.015
752.192,98188.3,98195.17335283122,267.445
752.362,98194.9,98201.77381484276,266.88
752.532,98201.59999999999,98208.47428385449,266.315
752.702,98208.2,98215.07474586605,265.749
752.872,98214.8,98221.6752078776,265.184
753.042,98221.5,98228.37567688932,264.619
753.212,98228.09999999999,98234.97613890086,264.054
753.382,98234.7,98241.57660091242,263.489
753.552,98241.3,98248.17706292398,262.924
753.722,98248.0,98254.8775319357,262.359
753.892,98254.5,98261.37798694707,261.799
754.065,98261.2,98268.07845595879,261.231
754.236,98267.8,98274.67891797035,260.665
754.406,98274.5,98281.37938698207,260.101
754.576,98281.1,98287.97984899362,259.536
754.747,98287.7,98294.58031100516,258.97
754.917,98294.3,98301.18077301672,258.406
755.087,98301.0,98307.88124202845,257.841
755.257,98307.6,98314.48170404001,257.277
755.427,98314.20000000001,98321.08216605156,256.713
755.598,98320.8,98327.6826280631,256.151
755.77,98327.4,98334.28309007463,255.587
755.943,98334.1,98340.98355908638,255.018
756.113,98340.7,98347.58402109792,254.453
756.283,98347.29999999999,98354.18448310946,253.889
756.453,98353.9,98360.78494512102,253.325
756.624,98360.5,98367.38540713258,252.76
756.794,98367.2,98374.0858761443,252.196
756.963,98373.8,98382.13251291391,251.632
757.134,98380.3,98387.18679316723,251.078
757.31,98386.90000000001,98393.78725517879,250.509
757.484,98393.6,98400.4877241905,249.938
757.654,98400.3,98407.18819320222,249.374
757.823,98406.9,98413.78865521376,248.81
757.993,98413.5,98420.38911722532,248.247
758.164,98420.1,98426.98957923688,247.684
758.335,98426.70000000001,98433.59004124843,247.123
758.508,98433.3,98440.19050325998,246.553
758.678,98440.0,98446.89097227169,245.99
758.848,98446.6,98453.49143428325,245.426
759.018,98453.2,98460.09189629479,244.861
759.188,98459.79999999999,98466.69235830633,244.297
759.358,98466.4,98473.29282031789,243.734
759.528,98473.0,98479.89328232945,243.17
759.698,98479.6,98486.493744341,242.606
759.867,98486.2,98493.09420635254,242.042
760.038,98492.9,98499.79467536428,241.478
760.207,98499.40000000001,98506.29513037566,240.918
760.379,98506.1,98512.99559938737,240.354
760.551,98512.7,98519.59606139892,239.787
760.72,98519.3,98526.19652341047,239.226
760.891,98525.9,98532.79698542201,238.66
761.062,98532.5,98539.39744743357,238.096
761.231,98539.09999999999,98545.99790944511,237.533
761.401,98545.7,98552.59837145667,236.969
761.571,98552.3,98559.19883346822,236.407
761.742,98559.0,98565.89930247996,235.842
761.911,98565.59999999999,98572.4997644915,235.28
762.082,98572.2,98579.10022650305,234.715
762.252,98578.8,98585.70068851461,234.151
762.422,98585.40000000001,98592.30115052615,233.588
762.591,98591.9,98598.80160553752,233.033
762.766,98598.6,98605.50207454925,232.461
762.935,98605.2,98612.1025365608,231.898
763.105,98611.8,98618.70299857235,231.34
763.278,98618.4,98625.30346058389,230.772
763.448,98625.0,98631.90392259545,230.208
763.618,98631.6,98638.504384607,229.645
763.787,98638.2,98645.10484661855,229.086
763.959,98644.9,98651.80531563028,228.519
764.129,98651.4,98658.30577064164,227.958
764.3,98658.1,98665.00623965339,227.393
764.47,98664.59999999999,98671.50669466474,226.832
764.641,98671.3,98678.20716367647,226.267
764.811,98677.8,98684.70761868785,225.707
764.982,98684.40000000001,98691.30808069941,225.144
765.154,98691.09999999999,98698.00854971111,224.578
765.324,98697.7,98704.60901172267,224.015
765.493,98704.3,98711.20947373423,223.453
765.663,98710.90000000001,98717.80993574578,222.89
765.833,98717.5,98724.41039775732,222.327
766.003,98724.1,98731.01085976888,221.765
766.173,98730.6,98737.51131478026,221.21
766.348,98737.3,98744.21178379198,220.639
766.517,98743.9,98750.81224580352,220.076
766.687,98750.5,98757.41270781508,219.514
766.857,98757.1,98764.01316982663,218.951
767.027,98763.7,98770.61363183818,218.388
767.196,98770.2,98777.11408684956,217.828
767.367,98776.9,98783.81455586127,217.264
767.537,98783.4,98790.31501087265,216.702
767.707,98790.0,98796.91547288421,216.14
767.878,98796.6,98803.51593489577,215.578
768.049,98803.2,98810.1163969073,215.016
768.22,98809.79999999999,98816.71685891884,214.451
768.389,98816.4,98823.3173209304,213.889
768.559,98823.0,98829.91778294195,213.327
768.728,98829.6,98836.5182449535,212.765
768.898,98836.2,98843.11870696505,212.202
769.068,98842.8,98849.7191689766,211.64
769.237,98849.40000000001,98856.31963098816,211.082
769.409,98856.0,98862.9200929997,210.516
769.579,98862.59999999999,98869.52055501124,209.954
769.748,98869.2,98876.1210170228,209.392
770.248,98888.59999999999,98895.52237505675,207.736
770.418,98895.2,98902.12283706831,207.177
770.589,98901.8,98908.72329907987,206.611
770.759,98908.4,98915.32376109141,206.05
770.929,98915.0,98921.92422310296,205.488
771.098,98921.5,98928.42467811433,204.928
771.269,98928.09999999999,98935.02514012587,204.364
771.438,98934.7,98941.62560213743,203.803
771.608,98941.3,98948.22606414898,203.243
771.779,98947.90000000001,98954.82652616054,202.679
771.948,98954.5,98961.42698817208,202.12
772.119,98961.1,98968.02745018364,201.557
772.289,98967.7,98974.62791219518,200.995
772.46,98974.3,98981.22837420674,200.432
772.629,98980.8,98987.7288292181,199.871
772.798,98987.40000000001,98994.32929122966,199.31
772.968,98994.0,99000.9297532412,198.749
773.138,99000.59999999999,99007.53021525274,198.186
773.307,99007.2,99014.1306772643,197.625
773.477,99013.7,99020.63113227568,197.067
773.648,99020.3,99027.23159428724,196.504
773.818,99026.9,99033.83205629878,195.941
773.988,99033.5,99040.43251831034,195.382
774.159,99040.09999999999,99047.03298032188,194.823
774.331,99046.6,99052.21605594373,194.266
774.505,99053.3,99060.23390434499,193.696
774.675,99059.90000000001,99066.83436635655,193.135
774.844,99066.4,99073.3348213679,192.577
775.016,99073.0,99079.93528337945,192.016
775.188,99079.6,99086.53574539101,191.454
775.359,99086.2,99093.13620740255,190.891
775.528,99092.7,99099.63666241393,190.334
775.7,99099.2,99104.81903842412,189.777
775.875,99105.9,99112.83758643703,189.207
776.044,99112.5,99119.43804844859,188.646
776.213,99119.1,99126.03851046014,188.086
776.383,99125.7,99132.63897247169,187.525
776.552,99132.1,99139.03942048289,186.972
776.727,99138.8,99145.73988949461,186.403
776.896,99145.4,99152.34035150615,185.842
777.066,99152.0,99158.94081351771,185.281
777.235,99158.5,99165.44126852909,184.72
777.404,99165.09999999999,99172.04173054063,184.16
777.574,99171.7,99178.64219255219,183.6
777.743,99178.2,99185.14264756355,183.042
777.915,99184.79999999999,99191.7431095751,182.478
778.085,99191.4,99198.34357158665,181.917
778.254,99198.0,99204.9440335982,181.357
778.423,99204.5,99211.44448860959,180.802
778.596,99211.1,99218.04495062114,180.238
778.767,99217.7,99226.10399340616,179.675
778.936,99224.1,99231.04586064389,179.128
779.115,99230.8,99237.74632965561,178.558
779.287,99237.40000000001,99244.34679166717,177.993
779.456,99244.0,99250.9472536787,177.433
779.625,99250.59999999999,99257.54771569025,176.874
779.795,99257.1,99264.04817070164,176.313
779.965,99263.7,99270.64863271319,175.758
780.138,99270.3,99277.24909472474,175.192
780.307,99276.9,99283.84955673628,174.631
780.477,99283.4,99290.35001174765,174.071
780.646,99290.0,99296.9504737592,173.511
780.815,99296.6,99303.55093577076,172.951
780.984,99303.09999999999,99310.05139078213,172.391
781.154,99309.7,99316.65185279369,171.831
781.323,99316.3,99323.25231480524,171.273
781.493,99322.79999999999,99329.75276981661,170.712
781.662,99329.4,99336.35323182817,170.155
781.834,99335.90000000001,99342.85368683955,169.595
782.006,99342.5,99349.45414885109,169.032
782.175,99349.1,99356.05461086264,168.471
782.344,99355.7,99362.65507287419,167.912
782.514,99362.2,99369.15552788557,167.353
782.684,99368.8,99375.75598989712,166.794
782.854,99375.3,99382.25644490849,166.24
783.028,99381.9,99387.5350678387,165.68
783.202,99388.5,99395.45736893159,165.112
783.371,99395.1,99402.05783094314,164.553
783.54,99401.59999999999,99408.55828595451,163.994
783.71,99408.2,99415.15874796607,163.434
783.879,99414.70000000001,99421.65920297745,162.875
784.049,99421.3,99428.25966498899,162.319
784.22,99427.9,99434.86012700053,161.757
784.391,99434.40000000001,99441.36058201193,161.196
784.56,99441.0,99447.96104402347,160.636
784.729,99447.6,99454.56150603502,160.078
784.899,99454.1,99461.06196104639,159.517
785.068,99460.7,99467.66242305793,158.959
785.237,99467.2,99474.16287806931,158.4
785.407,99473.8,99480.76334008087,157.841
785.577,99480.3,99487.26379509225,157.282
785.747,99486.90000000001,99493.8642571038,156.721
785.916,99493.5,99500.46471911535,156.162
786.085,99500.0,99506.96517412672,155.603
786.254,99506.6,99513.56563613827,155.043
786.423,99513.09999999999,99520.06609114964,154.485
786.593,99519.7,99526.6665531612,153.925
786.762,99526.3,99533.26701517275,153.367
786.931,99532.8,99539.76747018412,152.808
787.101,99539.4,99546.36793219566,152.248
787.27,99545.9,99552.86838720704,151.69
787.439,99552.5,99559.4688492186,151.131
787.609,99559.0,99565.96930422996,150.575
787.78,99565.59999999999,99572.5697662415,150.013
787.949,99572.1,99579.0702212529,149.456
788.12,99578.7,99585.67068326444,148.895
788.289,99585.29999999999,99592.27114527598,148.336
